,ASSETID,PERIOD,PRICE,UNITPRICE,ADTYPOLOGYID,ADOPERATIONID,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,AMENITYID,HASPARKINGSPACE,ISPARKINGSPACEINCLUDEDINPRICE,PARKINGSPACEPRICE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,CONSTRUCTIONYEAR,FLOORCLEAN,FLATLOCATIONID,CADCONSTRUCTIONYEAR,CADMAXBUILDINGFLOOR,CADDWELLINGCOUNT,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_CASTELLANA,LONGITUDE,LATITUDE,CITYNAME,ADTYPOLOGY,ADOPERATION
46955,A5609674416313566318,201812,458000,3982.60869565217,HOME,SALE,115,3,2,0,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,1970,10,43,4.0,0,0,1,2.489945556962697,0.5202981451587421,1.2818067562822384,-3.67675874655218,40.4078318310231,Madrid,HOME,SALE
66866,A6550398298918638616,201806,713000,3316.27906976744,HOME,SALE,215,3,2,1,1,1,3,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,,6.0,1.0,1880,4,12,1.0,0,0,1,0.0340156167739061,0.4447725204578004,0.8458366937834741,-3.7040127259574,40.4163358021734,Madrid,HOME,SALE
3545,A11067138558622777961,201803,283000,3329.41176470588,HOME,SALE,85,2,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,5.0,2.0,1965,5,33,5.0,0,0,1,4.388867709878591,0.3979068150027819,1.5606191120273354,-3.67261034783796,40.4480723688617,Madrid,HOME,SALE
88082,A12836390074628794327,201806,2456000,4331.569664903,HOME,SALE,567,0,2,0,1,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1986.0,0.0,1.0,1986,6,73,4.0,0,0,1,7.91193346421324,0.1754297874757428,4.066349735514847,-3.63940371635832,40.4680716005479,Madrid,HOME,SALE
1746,A598950146270249548,201803,950000,5757.57575757576,HOME,SALE,165,2,3,0,1,1,3,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1930.0,4.0,1.0,1930,6,1,3.0,0,0,1,0.3300680523428422,0.1356772697854993,0.941159449861256,-3.70427000927046,40.4195324446214,Madrid,HOME,SALE
44951,A7168803557410942046,201809,316000,4716.41791044776,HOME,SALE,67,2,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,2.0,2.0,1987,5,17,6.0,0,0,1,3.5632157888136327,0.3839164738043698,1.6291345762922056,-3.66942678080102,40.4350367865901,Madrid,HOME,SALE
8045,A15417124466192775220,201803,1450000,6775.70093457944,HOME,SALE,214,5,4,1,1,1,3,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,,4.0,1.0,1982,4,16,5.0,0,0,1,6.116064857579035,0.2483542092378192,2.8243354649146903,-3.65642205476649,40.458048301941,Madrid,HOME,SALE
40174,A6244224524770107990,201809,420000,3206.10687022901,HOME,SALE,131,4,1,1,1,0,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,1.0,1.0,1970,8,38,4.0,0,0,1,1.5948481259991574,0.2890478394134402,0.8572488345461683,-3.70397216352682,40.4022639069612,Madrid,HOME,SALE
76121,A11088608169780472883,201812,122000,1876.92307692308,HOME,SALE,65,2,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1948.0,1.0,1.0,1948,4,8,4.0,0,0,1,4.522974539266178,0.4122566628432295,3.307948054461144,-3.73238004919906,40.3822855206012,Madrid,HOME,SALE
76975,A12070862607465633444,201812,218000,1847.45762711864,HOME,SALE,118,4,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1967.0,,1.0,1967,4,6,6.0,0,1,0,3.536828949660454,0.4095433370408325,0.9336175479985392,-3.70262427507555,40.3848305294441,Madrid,HOME,SALE
26994,A15835089869094580564,201812,274000,5269.23076923077,HOME,SALE,52,2,1,0,1,1,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,,6.0,1.0,1965,9,105,5.0,0,0,1,4.609195609260168,0.1119288822391824,1.927217509285992,-3.71285052811222,40.4574167829789,Madrid,HOME,SALE
36186,A16904817622446344565,201812,245000,4375.0,HOME,SALE,56,1,1,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,2.0,2.0,1954,6,25,5.0,0,0,1,1.0519479708768686,0.1480629299499622,0.7034026624422601,-3.70160851330703,40.4072873118418,Madrid,HOME,SALE
73814,A8647146873512680497,201812,201000,2337.20930232558,HOME,SALE,86,2,2,1,1,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,1.0,1.0,1955,2,2,7.0,1,0,0,3.255135672179358,0.4361171246890303,2.154787270220825,-3.72044828158913,40.390243422082,Madrid,HOME,SALE
39606,A11648019335873502134,201812,1126000,8218.97810218978,HOME,SALE,137,4,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1927.0,3.0,1.0,1927,6,14,3.0,0,0,1,0.4025400879535484,0.1191775269122874,0.582771118356489,-3.70012596664376,40.4188909449787,Madrid,HOME,SALE
2587,A5792120188266470258,201803,1946000,4989.74358974359,HOME,SALE,390,6,3,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1914.0,0.0,1.0,1914,9,16,4.0,0,1,0,1.8945756998670165,0.2398903901048229,0.6835970648372315,-3.68301569962499,40.422876190125,Madrid,HOME,SALE
8069,A14247655636048099381,201803,261000,4924.52830188679,HOME,SALE,53,1,1,1,1,0,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,,2.0,1.0,2004,7,9,3.0,0,0,1,6.536920509714975,0.8755995579818394,1.5948886075588484,-3.66899718967525,40.4690031984361,Madrid,HOME,SALE
59463,A9799495486082389192,201812,392000,2800.0,HOME,SALE,140,3,2,0,1,1,3,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,2005.0,1.0,1.0,2005,2,2,4.0,0,0,1,8.231049891127203,0.2997141181353315,6.458860087427934,-3.61346771735185,40.4437977536625,Madrid,HOME,SALE
12143,A3041086737656099685,201812,170000,5666.66666666667,HOME,SALE,30,2,1,0,1,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1900.0,4.0,1.0,1900,5,21,4.0,0,0,1,0.747326913160237,0.188981635082852,0.7157345812476467,-3.70108483267064,40.4102004133806,Madrid,HOME,SALE
77940,A12546129102563451673,201812,133000,1847.22222222222,HOME,SALE,72,3,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,4.0,1.0,1956,4,11,6.0,0,0,1,4.614830608784978,0.1245690393283566,2.9571071907457407,-3.65991644150828,40.3920461743804,Madrid,HOME,SALE
26280,A16071838857814319064,201812,583000,3810.45751633987,HOME,SALE,153,3,2,1,1,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,,11.0,1.0,2014,9,180,4.0,1,0,0,10.976543653157997,1.629169390522574,6.297408909358034,-3.61013542282458,40.484734250625,Madrid,HOME,SALE
45709,A10812824492088987007,201806,498000,5533.33333333333,HOME,SALE,90,3,2,1,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,4.0,1.0,1959,8,33,3.0,0,1,0,3.877202718371048,0.4760405869862832,0.4225874964073032,-3.69577607372287,40.4508811970335,Madrid,HOME,SALE
77680,A16924955423708208673,201812,141000,1484.21052631579,HOME,SALE,95,3,1,1,0,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1970.0,3.0,1.0,1970,4,9,5.0,0,0,1,4.084021056873191,0.8779420537512426,2.03808261447296,-3.67106278561155,40.3896666881986,Madrid,HOME,SALE
3636,A934581168281273157,201803,429000,5958.33333333333,HOME,SALE,72,2,1,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,1.0,1.0,1960,6,25,5.0,0,0,1,4.808866726636484,0.2824066562466333,0.8373757292662962,-3.68026003919558,40.4559014673741,Madrid,HOME,SALE
32558,A2534675036338855227,201806,290000,4677.41935483871,HOME,SALE,62,2,2,1,1,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1975.0,1.0,1.0,1975,6,36,5.0,0,0,1,0.8698627284259592,0.2151804609730822,0.8844159694391139,-3.70342721402214,40.4087807738338,Madrid,HOME,SALE
68682,A13907779090370037608,201806,330000,3267.32673267327,HOME,SALE,101,2,1,0,1,0,3,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1975.0,4.0,1.0,1975,14,57,5.0,0,1,0,3.384309448589641,0.5229105079051197,0.5963207600592547,-3.68884106497275,40.3883999757059,Madrid,HOME,SALE
65572,A18076263303745818227,201809,189000,2863.63636363636,HOME,SALE,66,1,1,1,1,0,3,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,2012.0,4.0,1.0,2012,6,62,4.0,0,0,1,7.907976558675442,0.602435830783221,5.998550999508031,-3.62695578998674,40.3763104760609,Madrid,HOME,SALE
23734,A5627263604773781195,201809,982000,6137.5,HOME,SALE,160,3,2,1,1,1,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1946.0,7.0,1.0,1946,7,26,5.0,0,0,1,2.842624395888236,0.1735579152258981,1.0356824971650365,-3.67652401986764,40.4314639332918,Madrid,HOME,SALE
49042,A13139430054480440723,201812,2331000,8633.33333333334,HOME,SALE,270,4,5,0,1,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,4.0,1.0,1970,6,16,2.0,0,1,0,1.198107541233709,0.6620362266969063,0.3229893035167162,-3.68993186809829,40.4144657222543,Madrid,HOME,SALE
49747,A2029917321016461167,201806,308000,3175.25773195876,HOME,SALE,97,4,1,1,1,0,3,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,,4.0,1.0,1984,5,5,6.0,0,0,1,2.8395021672791576,0.2536013220299996,3.6017907068227752,-3.73598722151547,40.409542065309,Madrid,HOME,SALE
14457,A6290066689628085401,201803,170000,2698.4126984127,HOME,SALE,63,3,1,0,1,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1971.0,4.0,1.0,1971,9,75,6.0,0,0,1,2.939670853119691,0.5331573321777291,1.3488802520339596,-3.71095708003855,40.3907526212296,Madrid,HOME,SALE
59449,A9753423529628152604,201806,84000,1615.38461538462,HOME,SALE,52,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,1.0,1970,5,40,5.0,0,0,1,8.068385479098325,0.4125639582504146,6.508258587181245,-3.61177441938341,40.4352121086627,Madrid,HOME,SALE
29993,A10210558424614021668,201809,179000,2081.39534883721,HOME,SALE,86,2,2,0,1,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,2.0,1.0,2017,5,10,4.0,1,0,0,4.178411382302018,0.7729720080349332,2.1878001571943977,-3.66927314630584,40.3897941784374,Madrid,HOME,SALE
3203,A9396473105670587782,201803,2532000,7766.87116564417,HOME,SALE,326,4,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,1.0,2017,7,17,1.0,1,0,0,2.6741224900235334,0.4092397771863922,0.2328239102509999,-3.68698975418856,40.4369247447842,Madrid,HOME,SALE
55130,A1504982909133257092,201806,433000,4123.80952380952,HOME,SALE,105,2,2,1,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,2005.0,1.0,1.0,2005,8,269,4.0,0,0,1,9.07948679408024,1.345866192566461,2.320049706786333,-3.65938450563025,40.4908240802905,Madrid,HOME,SALE
5037,A6521256018881916126,201803,196000,2648.64864864865,HOME,SALE,74,3,1,0,1,1,3,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1965.0,7.0,1.0,1965,9,38,6.0,0,1,0,6.503817229727904,0.2453191544524473,2.225341776845224,-3.71357423612376,40.474538357476,Madrid,HOME,SALE
41724,A569770063753666613,201806,277000,4616.66666666667,HOME,SALE,60,2,1,0,1,1,3,0,0,24001,1,0,0,0,0,1,0,0,0,0,0,0,2291.0,0.0,1.0,1964,4,10,3.0,0,0,1,3.5920732093563768,0.2476596411948066,1.8881005107973363,-3.66636415469844,40.4317391581709,Madrid,HOME,SALE
68047,A11893480327346826227,201812,441000,4454.54545454546,HOME,SALE,99,2,2,1,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2002.0,5.0,1.0,2002,6,92,3.0,0,0,1,6.74125185173515,0.674280991678163,3.083126428421388,-3.72373875056843,40.4752138896368,Madrid,HOME,SALE
11192,A13988375775038777796,201803,397000,3364.40677966102,HOME,SALE,118,2,1,1,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1974.0,1.0,2.0,1974,6,96,4.0,0,0,1,3.5680637066632928,0.1886453648588739,1.9856828625456355,-3.66549732471596,40.4299153177759,Madrid,HOME,SALE
39825,A18298379078806835575,201812,267000,5037.7358490566,HOME,SALE,53,1,1,0,1,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1992.0,1.0,1.0,1992,8,27,5.0,0,0,1,1.408095016212448,0.7085223707036635,2.1588795218961265,-3.71926581686875,40.4119896491276,Madrid,HOME,SALE
9262,A13570624355008055477,201803,77000,1509.80392156863,HOME,SALE,51,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1960.0,3.0,1.0,1960,4,17,7.0,0,1,0,6.546219622473371,0.2502745981423002,5.126310937425979,-3.62830615576745,40.4290783758635,Madrid,HOME,SALE
77938,A14082987321502339867,201812,133000,1847.22222222222,HOME,SALE,72,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,1.0,1956,4,11,6.0,0,0,1,4.576278514137616,0.1639325989425284,2.9110733373286863,-3.6604586778882,40.3920701058479,Madrid,HOME,SALE
34914,A12118689495449607528,201806,369000,6709.09090909091,HOME,SALE,55,1,1,0,1,1,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,,3.0,1.0,2004,4,15,3.0,0,0,1,0.3473642850244684,0.2612225172672585,0.5535921352152099,-3.70062376133033,40.4146086337762,Madrid,HOME,SALE
1038,A5929982206229572266,201803,824000,6338.46153846154,HOME,SALE,130,2,2,0,1,1,3,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2011.0,2.0,1.0,2011,6,10,4.0,0,0,1,0.6846416500835782,0.255035048200717,0.2601881883386901,-3.69674713072447,40.4135780017937,Madrid,HOME,SALE
88675,A13127164860615932829,201806,274000,2283.33333333333,HOME,SALE,120,3,2,1,1,0,3,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,2003.0,6.0,1.0,2003,8,228,4.0,0,0,1,6.75780530399831,0.7796662707694356,3.805899944496912,-3.68480639221667,40.357630782587,Madrid,HOME,SALE
41496,A5485466236489403622,201806,151000,4314.28571428572,HOME,SALE,35,2,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1930.0,3.0,2.0,1930,5,32,5.0,0,1,0,3.289687589899629,0.302540599641654,1.994572713501312,-3.66664109594203,40.4251609654583,Madrid,HOME,SALE
5416,A14120708653833530882,201803,831000,4373.68421052632,HOME,SALE,190,5,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,10.0,1.0,1966,11,40,3.0,0,0,1,3.445405395269898,0.0544838212754548,1.781737546872147,-3.71237324214115,40.4468431766492,Madrid,HOME,SALE
87685,A4172052756267989868,201806,132000,2030.76923076923,HOME,SALE,65,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,1.0,1976,4,6,6.0,0,0,1,5.583189032604008,0.2187335150632928,4.018659888229243,-3.64116201095148,40.4321609569885,Madrid,HOME,SALE
64897,A4661809557669641914,201812,231000,1358.82352941176,HOME,SALE,170,4,2,0,1,0,3,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,2005.0,3.0,1.0,2005,10,93,4.0,0,0,1,8.624484419314111,0.9299717260785874,2.670571521353017,-3.65295545744646,40.4837164858271,Madrid,HOME,SALE
12545,A2118730025327057750,201803,154000,3080.0,HOME,SALE,50,1,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1970.0,2.0,2.0,1970,5,75,4.0,0,0,1,4.523681954139199,0.3783858059579471,1.28814176125476,-3.70528838339899,40.4572109202255,Madrid,HOME,SALE
14338,A3680051625703381974,201803,253000,1709.45945945946,HOME,SALE,148,5,3,0,1,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,1.0,1972,5,12,4.0,0,1,0,6.430862784812565,0.1476917234622408,6.755540087201027,-3.77449679878814,40.3956508285211,Madrid,HOME,SALE
84423,A37720141031251844,201812,188000,2506.66666666667,HOME,SALE,75,2,2,1,0,1,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2005.0,,1.0,2005,4,8,4.0,0,0,1,4.115503008443628,0.6487155502125938,2.2145060006992585,-3.66883667525049,40.3909318496623,Madrid,HOME,SALE
33721,A391923367708397611,201803,332000,2289.65517241379,HOME,SALE,145,4,2,0,1,1,3,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1981.0,2.0,1.0,1981,5,81,4.0,0,0,1,10.888762213912909,1.5997830166457714,9.24014746027762,-3.58028411321161,40.4435997185829,Madrid,HOME,SALE
6476,A10502628894949177187,201803,78000,1733.33333333333,HOME,SALE,45,2,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,1969,4,9,7.0,0,0,1,5.321171362887642,0.6069788969038793,4.20262935795656,-3.74190586708553,40.3786121539634,Madrid,HOME,SALE
30900,A10246773224224890918,201812,192000,2560.0,HOME,SALE,75,2,1,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,2.0,2.0,1978,4,21,6.0,0,0,1,5.234567896843365,0.3277306953703607,3.692009958463645,-3.64507880983105,40.4312022281248,Madrid,HOME,SALE
7692,A18376579415497780163,201803,193000,2382.71604938272,HOME,SALE,81,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,9.0,1.0,1965,12,62,5.0,0,0,1,4.597163395053899,0.0608792758355248,3.2682238664129075,-3.65104352365784,40.4262318380128,Madrid,HOME,SALE
12512,A15710729075128062543,201803,142000,2119.40298507463,HOME,SALE,67,2,1,0,0,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1970.0,3.0,1.0,1970,4,19,5.0,0,0,1,5.642556666719197,0.6754220262266408,1.226166052097642,-3.70334120456777,40.4672767981264,Madrid,HOME,SALE
71564,A15718819185838466058,201803,1791000,6351.06382978723,HOME,SALE,282,5,3,0,1,1,3,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1948.0,5.0,1.0,1948,7,17,4.0,0,0,1,2.7407380622001294,0.2059687363439297,0.9991414846571354,-3.67719918779713,40.4306041225806,Madrid,HOME,SALE
4191,A2135917371112275090,201803,231000,3850.0,HOME,SALE,60,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,,,1.0,1974,4,8,7.0,0,0,1,5.278943581065599,0.5070166455362995,1.0929849729993513,-3.70217463742512,40.4639956176957,Madrid,HOME,SALE
9817,A12881980374157727888,201803,801000,4425.41436464088,HOME,SALE,181,3,2,0,1,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,1.0,1972,7,13,0.0,1,0,0,0.985614815611816,0.1407185234333665,0.792424440519658,-3.70036666831141,40.4250516674128,Madrid,HOME,SALE
36120,A3705015292624710972,201812,337000,4320.51282051282,HOME,SALE,78,2,1,0,1,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1984.0,1.0,1.0,1984,3,16,4.0,0,0,1,1.1465558801762463,0.1534834037247076,1.349344742160063,-3.70925592952144,40.4071685811759,Madrid,HOME,SALE
90527,A12306736769271298805,201812,482000,3544.11764705882,HOME,SALE,136,4,2,1,1,1,3,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,2002.0,0.0,1.0,2002,5,122,4.0,0,0,1,9.83232906113317,1.1064618573743263,8.145650648915282,-3.59328984520513,40.4435427109723,Madrid,HOME,SALE
14775,A4204201310325297839,201803,119000,1700.0,HOME,SALE,70,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,1.0,1985,5,21,7.0,0,0,1,5.70812950445543,0.3654858408523752,4.44185691501801,-3.74304343450976,40.3749291408687,Madrid,HOME,SALE
64123,A13781352084290912331,201812,380000,5846.15384615385,HOME,SALE,65,2,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,4.0,1.0,1945,7,23,5.0,0,0,1,2.2621494105271567,0.418906204531247,1.994903669508228,-3.71451405112508,40.4351993426775,Madrid,HOME,SALE
33267,A17434894222176841608,201812,195000,1969.69696969697,HOME,SALE,99,2,1,1,1,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,,1.0,2008,9,63,4.0,1,0,0,10.854176482742892,0.2042695751969298,8.868823120958726,-3.59744122405365,40.3623133524116,Madrid,HOME,SALE
38207,A12636806610493441843,201806,700000,4375.0,HOME,SALE,160,4,2,0,1,1,3,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1977.0,5.0,1.0,1977,14,89,4.0,0,0,1,3.4475363425843693,0.2658783253268229,2.473684556030311,-3.66330888730294,40.4135584562397,Madrid,HOME,SALE
90700,A5938942102012899112,201812,154000,2483.87096774194,HOME,SALE,62,2,1,1,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1965.0,,1.0,1965,4,13,5.0,0,1,0,8.540449211055382,0.3514241870137343,6.689250150827802,-3.61168765029321,40.4477531391177,Madrid,HOME,SALE
64418,A4895338710879751775,201812,786000,5383.56164383562,HOME,SALE,146,3,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1924.0,4.0,1.0,1924,11,30,3.0,0,1,0,1.854343316889989,0.1419393788919797,1.4045532211378424,-3.70601559970562,40.43316146504,Madrid,HOME,SALE
15598,A11227077372462133394,201803,125000,1453.48837209302,HOME,SALE,86,2,1,0,0,1,3,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,,1.0,1.0,1989,4,9,5.0,0,0,1,4.027447323739981,0.928033149998172,1.9599743520863528,-3.67198228495889,40.3897154029525,Madrid,HOME,SALE
73318,A3896295876530983649,201812,313000,2086.66666666667,HOME,SALE,150,3,2,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,1.0,1.0,1980,5,2,8.0,0,0,1,8.257608522481151,0.4975572674954441,8.108665431173275,-3.78996192405123,40.3820055941214,Madrid,HOME,SALE
49768,A16935303379182339913,201806,137000,2490.90909090909,HOME,SALE,55,2,1,0,1,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1961.0,3.0,1.0,1961,5,57,6.0,0,0,1,3.627113106673975,0.1404864728753823,4.238124807524552,-3.74371425464222,40.4048619714565,Madrid,HOME,SALE
62060,A4708084967823941547,201809,133000,1900.0,HOME,SALE,70,3,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1963.0,4.0,1.0,1963,5,11,7.0,0,1,0,4.254992436539137,0.3864328407821481,3.1174086074252902,-3.65510350945828,40.4072718654666,Madrid,HOME,SALE
6327,A7148800001038937031,201803,131000,1488.63636363636,HOME,SALE,88,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1959.0,0.0,1.0,1959,2,7,6.0,0,1,0,4.149277356970918,0.2013401616896549,3.6267573972210063,-3.73779861419239,40.3897826656867,Madrid,HOME,SALE
55668,A8150390479444307999,201812,710000,5916.66666666667,HOME,SALE,120,4,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,1983,7,30,4.0,0,1,0,2.786417682601836,0.3153531420321215,0.5470227359092205,-3.68241353784517,40.4356095051111,Madrid,HOME,SALE
32745,A6513844802877370686,201812,151000,2253.73134328358,HOME,SALE,67,2,2,1,1,0,3,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,,1.0,1.0,1993,8,64,4.0,1,0,0,9.099994307944202,1.4273377410355603,6.147671361916528,-3.67727868622912,40.3373774787808,Madrid,HOME,SALE
91061,A9793347021669830370,201812,393000,3707.54716981132,HOME,SALE,106,2,2,0,1,1,3,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,2007.0,1.0,1.0,2007,5,122,3.0,0,0,1,11.091073432857094,1.1475441458566653,8.048954314556168,-3.59139063799721,40.4676695747305,Madrid,HOME,SALE
90783,A4892403497359091256,201812,402000,3406.77966101695,HOME,SALE,118,4,2,0,1,0,3,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,,6.0,1.0,1960,9,29,4.0,0,0,1,7.479550837807394,0.6104566974266615,5.593467223823222,-3.62443089278323,40.4460093281582,Madrid,HOME,SALE
43457,A10985292330214070824,201812,213000,3435.48387096774,HOME,SALE,62,2,1,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,2.0,1.0,1925,7,22,5.0,0,0,1,1.416034258663713,0.3029549084279855,0.0488281031372121,-3.69389122297238,40.4063428868845,Madrid,HOME,SALE
70547,A8565820765445117806,201812,1933000,6097.79179810726,HOME,SALE,317,5,4,0,1,1,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,,3.0,1.0,1940,7,22,4.0,0,0,1,1.582653963330121,0.4026166115814589,2.2353871910783365,-3.71790503365863,40.4258990470253,Madrid,HOME,SALE
14105,A13967995108028812199,201803,206000,2288.88888888889,HOME,SALE,90,3,2,1,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,1.0,1.0,1961,4,13,6.0,0,0,1,2.753953957632687,0.4283084510663336,3.4813264891975164,-3.73438216310381,40.4082549687932,Madrid,HOME,SALE
53653,A6246207655731480427,201806,72000,1600.0,HOME,SALE,45,3,1,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,3.0,1.0,1980,3,4,5.0,0,1,0,4.33187858249214,0.8642706486760934,2.272583219723597,-3.66843551986597,40.3884927045688,Madrid,HOME,SALE
62263,A13432989044972225057,201809,156000,2080.0,HOME,SALE,75,4,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1967.0,5.0,1.0,1967,5,21,6.0,0,0,1,4.4350595765641625,0.2372810427733055,3.06423747134584,-3.65327912373709,40.4270120227487,Madrid,HOME,SALE
54526,A10649980335681469387,201809,161000,2333.33333333333,HOME,SALE,69,3,1,1,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,4.0,,1965,6,25,6.0,0,1,0,5.98778833975386,0.1408885919845167,4.570950117901612,-3.63493962501136,40.4286727636833,Madrid,HOME,SALE
1379,A8985745072138129629,201803,1301000,6537.68844221106,HOME,SALE,199,3,2,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,0.0,1.0,1900,7,24,3.0,0,1,0,1.3190190509274535,0.2098076606252227,0.3402448505837596,-3.69448311471887,40.4260871625121,Madrid,HOME,SALE
